"id","Month","Day","Year","Time","AM/PM","Day_of_Week","Object_1","Object_2","Street_Number","Street_Name","Cross_Street","Location"
31705,12,18,2012,"08:25:00","AM","","Auto","Auto",2055,"Massachusetts Ave","","2055 Massachusetts Ave Cambridge, MA"
25631,2,24,2011,"08:26:00","AM","Thursday","Auto","Auto","","GREEN ST",""," GREEN ST &  Cambridge, MA"
26294,8,3,2011,"08:26:00","AM","Wednesday","Auto","Bicycle","","Massachusetts Ave","Cedar St"," Massachusetts Ave & Cedar St Cambridge, MA"
26627,10,14,2011,"08:26:00","AM","Friday","Auto","Bicycle",1000,"Cambridge St","","1000 Cambridge St Cambridge, MA"
26613,9,5,2011,"08:27:00","AM","Wednesday","Auto","Auto","","Cambridge St","HIGHLAND AVE"," Cambridge St & HIGHLAND AVE Cambridge, MA"
29269,6,11,2013,"08:27:00","AM","Tuesday","Auto","Auto",703,"MOUNT AUBURN ST","","703 MOUNT AUBURN ST Cambridge, MA"
30297,1,21,2012,"08:27:00","AM","Saturday","Auto","Fixed Object",4,"Blanchard Rd","","4 Blanchard Rd Cambridge, MA"
30800,5,23,2012,"08:28:00","AM","Wednesday","Auto","Bicycle","","Hampshire St","Portland St"," Hampshire St & Portland St Cambridge, MA"
24869,10,4,2010,"08:29:00","AM","Monday","Auto","Auto","","ELIOT ST","JFK St"," ELIOT ST & JFK St Cambridge, MA"
31194,8,27,2012,"08:29:00","AM","Monday","Auto","Parked Vehicle","","Waterhouse St","GARDEN ST"," Waterhouse St & GARDEN ST Cambridge, MA"
31477,10,24,2012,"08:29:00","AM","Wednesday","Auto","Bicycle","","Massachusetts Ave","White St"," Massachusetts Ave & White St Cambridge, MA"
23660,1,7,2010,"08:30:00","AM","Thursday","Auto","Parked Vehicle",16,"MAGNOLIA AVE","","16 MAGNOLIA AVE Cambridge, MA"
23663,1,7,2010,"08:30:00","AM","Thursday","Auto","Auto","","Massachusetts Ave","Shepard St"," Massachusetts Ave & Shepard St Cambridge, MA"
23687,1,13,2010,"08:30:00","AM","Wednesday","Taxi","Pedestrian","","PEARL ST","Franklin St"," PEARL ST & Franklin St Cambridge, MA"
23830,2,22,2010,"08:30:00","AM","Monday","Auto","Taxi",95,"DUDLEY ST","","95 DUDLEY ST Cambridge, MA"
23911,3,15,2010,"08:30:00","AM","Monday","School Bus","Pedestrian","","Cardinal Medeiros Ave","Binney St"," Cardinal Medeiros Ave & Binney St Cambridge, MA"
23921,3,15,2010,"08:30:00","AM","Monday","Auto","Auto",20,"MOONEY ST","","20 MOONEY ST Cambridge, MA"
23933,3,19,2010,"08:30:00","AM","Tuesday","Auto","Parked Vehicle",7,"Athens St","","7 Athens St Cambridge, MA"
23993,4,1,2010,"08:30:00","AM","Thursday","Auto","Parked Vehicle",170,"GARDEN ST","","170 GARDEN ST Cambridge, MA"
24091,4,23,2010,"08:30:00","AM","Friday","Auto","Auto","","Western Ave","PLEASANT ST"," Western Ave & PLEASANT ST Cambridge, MA"
24477,7,15,2010,"08:30:00","AM","Thursday","Auto","Parked Vehicle",38,"KIRKLAND ST","","38 KIRKLAND ST Cambridge, MA"
24478,7,15,2010,"08:30:00","AM","Thursday","Auto","Parked Vehicle",38,"KIRKLAND ST","","38 KIRKLAND ST Cambridge, MA"
24497,7,19,2010,"08:30:00","AM","Monday","MBTA Bus","Parked Vehicle",22,"JFK St","","22 JFK St Cambridge, MA"
24547,8,1,2010,"08:30:00","AM","Sunday","Auto","Parked Vehicle","","Bigelow St","Doyle Way"," Bigelow St & Doyle Way Cambridge, MA"
24574,8,5,2010,"08:30:00","AM","Friday","Auto","Parked Vehicle",500,"Kendall Sq","","500 Kendall Sq Cambridge, MA"
24943,10,18,2010,"08:30:00","AM","Monday","Auto","Bicycle","","Massachusetts Ave","Landsdowne St"," Massachusetts Ave & Landsdowne St Cambridge, MA"
24954,10,18,2010,"08:30:00","AM","Monday","Auto","Truck","","HARVEY ST","HARRINGTON RD"," HARVEY ST & HARRINGTON RD Cambridge, MA"
24984,10,26,2010,"08:30:00","AM","Tuesday","Auto","Auto","","Columbia St","Worcester St"," Columbia St & Worcester St Cambridge, MA"
25002,10,28,2010,"08:30:00","AM","Thursday","Auto","Pedestrian","","HURON AVE","GURNEY ST"," HURON AVE & GURNEY ST Cambridge, MA"
25019,11,1,2010,"08:30:00","AM","Monday","Auto","Auto",297,"Broadway","Norfolk St","297 Broadway Cambridge, MA"
25035,11,2,2010,"08:30:00","AM","Tuesday","Auto","Parked Vehicle",113,"HARVARD ST","","113 HARVARD ST Cambridge, MA"
25093,11,19,2010,"08:30:00","AM","Friday","Auto","Bicycle","","Putnam Ave","Allston St"," Putnam Ave & Allston St Cambridge, MA"
25132,11,30,2010,"08:30:00","AM","Tuesday","Auto","Bicycle","","MOUNT AUBURN ST","Putnam Ave"," MOUNT AUBURN ST & Putnam Ave Cambridge, MA"
25147,12,3,2010,"08:30:00","AM","Friday","Auto","Auto",16,"GARDEN ST","","16 GARDEN ST Cambridge, MA"
25222,12,17,2010,"08:30:00","AM","Friday","Auto","Parked Vehicle",4,"Cambridge Ctr","","4 Cambridge Ctr Cambridge, MA"
25324,1,12,2011,"08:30:00","AM","Wednesday","Auto","Parked Vehicle","","Allston St","Brookline St"," Allston St & Brookline St Cambridge, MA"
25334,1,14,2011,"08:30:00","AM","Friday","Auto","Bicycle","","Hampshire St","ELM ST"," Hampshire St & ELM ST Cambridge, MA"
25335,1,14,2011,"08:30:00","AM","Friday","Bus (Other)","Auto",422,"Putnam Ave","MAGAZINE ST","422 Putnam Ave Cambridge, MA"
25344,1,16,2011,"08:30:00","AM","Sunday","Auto","Auto",600,"Technology Sq","Portland St","600 Technology Sq Cambridge, MA"
25423,1,28,2011,"08:30:00","AM","Friday","Auto","Parked Vehicle","","FOSTER ST","LOWELL ST"," FOSTER ST & LOWELL ST Cambridge, MA"
25538,2,8,2011,"08:30:00","AM","Tuesday","Auto","Auto","","OXFORD AVE","Sacramento St"," OXFORD AVE & Sacramento St Cambridge, MA"
25563,2,11,2011,"08:30:00","AM","Friday","Auto","Parked Vehicle",389,"Broadway","","389 Broadway Cambridge, MA"
25700,3,8,2011,"08:30:00","AM","Tuesday","Auto","Parked Vehicle","","Concord Ave","Blanchard Rd"," Concord Ave & Blanchard Rd Cambridge, MA"
25787,3,29,2011,"08:30:00","AM","Tuesday","Bus (Other)","Parked Vehicle",130,"PROSPECT ST","","130 PROSPECT ST Cambridge, MA"
25855,4,15,2011,"08:30:00","AM","","Auto","Parked Vehicle",1,"MAIN ST","","1 MAIN ST Cambridge, MA"
26134,6,24,2011,"08:30:00","AM","Friday","Auto","Auto","","Rindge Ave","REED ST"," Rindge Ave & REED ST Cambridge, MA"
26181,7,5,2011,"08:30:00","AM","","Auto","Parked Vehicle",700,"HURON AVE","","700 HURON AVE Cambridge, MA"
26214,6,29,2011,"08:30:00","AM","","Auto","Parked Vehicle","","Charles St","Second St"," Charles St & Second St Cambridge, MA"
26239,7,21,2011,"08:30:00","AM","Thursday","Auto","Parked Vehicle","","Third St","Charles St"," Third St & Charles St Cambridge, MA"
26356,8,16,2011,"08:30:00","AM","Tuesday","Auto","Parked Vehicle","","Broadway","PROSPECT ST"," Broadway & PROSPECT ST Cambridge, MA"
26386,8,23,2011,"08:30:00","AM","Tuesday","Auto","Auto",95,"KIRKLAND ST","","95 KIRKLAND ST Cambridge, MA"
26475,9,14,2011,"08:30:00","AM","Wednesday","Auto","Auto","","Massachusetts Ave","GARDEN ST"," Massachusetts Ave & GARDEN ST Cambridge, MA"
26520,9,21,2011,"08:30:00","AM","Wednesday","Auto","Pedestrian","","Cambridge St","ELM ST"," Cambridge St & ELM ST Cambridge, MA"
26628,10,14,2011,"08:30:00","AM","Friday","Auto","Bicycle","","MOUNT AUBURN ST","Aberdeen Way"," MOUNT AUBURN ST & Aberdeen Way Cambridge, MA"
26737,11,2,2011,"08:30:00","AM","Wednesday","Auto","Parked Vehicle","","Washington Ave","Portland St"," Washington Ave & Portland St Cambridge, MA"
26738,11,2,2011,"08:30:00","AM","Wednesday","Auto","Parked Vehicle",0,"GARDEN ST","","0 GARDEN ST Cambridge, MA"
26741,11,2,2011,"08:30:00","AM","Wednesday","Auto","Parked Vehicle","","Cambridge St","IRVING ST"," Cambridge St & IRVING ST Cambridge, MA"
26769,11,9,2011,"08:30:00","AM","Wednesday","Auto","Bicycle","","Massachusetts Ave",""," Massachusetts Ave &  Cambridge, MA"
26868,11,30,2011,"08:30:00","AM","Wednesday","Auto","Auto",592,"HURON AVE","","592 HURON AVE Cambridge, MA"
26878,12,1,2011,"08:30:00","AM","Thursday","Auto","Parked Vehicle","","Market St","Windsor St"," Market St & Windsor St Cambridge, MA"
28701,2,5,2013,"08:30:00","AM","Tuesday","Auto","Parked Vehicle",850,"Cambridge St","Berkshire St","850 Cambridge St Cambridge, MA"
28808,2,27,2013,"08:30:00","AM","Wednesday","Taxi","Bus (Other)","","GREEN ST","PLEASANT ST"," GREEN ST & PLEASANT ST Cambridge, MA"
28933,4,1,2013,"08:30:00","AM","Monday","Auto","Parked Vehicle",572,"Franklin St","","572 Franklin St Cambridge, MA"
28960,4,6,2013,"08:30:00","AM","Saturday","Auto","Auto","","Third St","Monsignor OBrien Hwy"," Third St & Monsignor OBrien Hwy Cambridge, MA"
29035,4,25,2013,"08:30:00","AM","Thursday","Auto","Parked Vehicle",78,"RESERVOIR ST","","78 RESERVOIR ST Cambridge, MA"
29037,4,26,2013,"08:30:00","AM","Friday","Auto","Parked Vehicle","","GARDEN ST",""," GARDEN ST &  Cambridge, MA"
29201,5,29,2013,"08:30:00","AM","Wednesday","Auto","Parked Vehicle",104,"MOUNT AUBURN ST","","104 MOUNT AUBURN ST Cambridge, MA"
29296,6,18,2013,"08:30:00","AM","Tuesday","Auto","Parked Vehicle",678,"Concord Ave","","678 Concord Ave Cambridge, MA"
29304,6,21,2013,"08:30:00","AM","Thursday","Auto","Auto","","Belmont St","ST MARY RD"," Belmont St & ST MARY RD Cambridge, MA"
29435,7,26,2013,"08:30:00","AM","Friday","Auto","Parked Vehicle","","ESSEX ST","Ashburton Pl"," ESSEX ST & Ashburton Pl Cambridge, MA"
29457,8,2,2013,"08:30:00","AM","Friday","Auto","Auto","","Massachusetts Ave","Norfolk St"," Massachusetts Ave & Norfolk St Cambridge, MA"
29472,8,5,2013,"08:30:00","AM","Monday","Auto","Fixed Object","","PEMBERTON ST","Haskell St"," PEMBERTON ST & Haskell St Cambridge, MA"
29507,8,14,2013,"08:30:00","AM","Wednesday","Auto","Bicycle","","Massachusetts Ave","Rice St"," Massachusetts Ave & Rice St Cambridge, MA"
29535,8,21,2013,"08:30:00","AM","Wednesday","Auto","Parked Vehicle",10,"FAYETTE ST","","10 FAYETTE ST Cambridge, MA"
29568,8,28,2013,"08:30:00","AM","Wednesday","Auto","Parked Vehicle",9,"Upland Rd","Massachusetts Ave","9 Upland Rd Cambridge, MA"
29688,9,23,2013,"08:30:00","AM","Thursday","Auto","Auto","","HARDING ST",""," HARDING ST &  Cambridge, MA"
29716,10,2,2013,"08:30:00","AM","Wednesday","Auto","Fixed Object",11,"FAYERWEATHER ST","","11 FAYERWEATHER ST Cambridge, MA"
29728,10,4,2013,"08:30:00","AM","Friday","Auto","Parked Vehicle",197,"Vassal Ln","","197 Vassal Ln Cambridge, MA"
29878,11,3,2013,"08:30:00","AM","Sunday","Auto","Auto",77,"Massachusetts Ave","","77 Massachusetts Ave Cambridge, MA"
29925,11,13,2013,"08:30:00","AM","Wednesday","Auto","Auto","","Putnam Ave","GREEN ST"," Putnam Ave & GREEN ST Cambridge, MA"
29952,11,19,2013,"08:30:00","AM","Tuesday","Auto","Pedestrian","","QUINCY ST","HARVARD ST"," QUINCY ST & HARVARD ST Cambridge, MA"
30002,11,30,2013,"08:30:00","AM","Saturday","Auto","Auto","","Third St","Gore St"," Third St & Gore St Cambridge, MA"
30298,1,21,2012,"08:30:00","AM","Saturday","Auto","Auto",6,"FAINWOOD CIR","","6 FAINWOOD CIR Cambridge, MA"
30547,3,26,2012,"08:30:00","AM","Monday","Auto","Parked Vehicle",100,"Cambridgeside Pl","","100 Cambridgeside Pl Cambridge, MA"
30678,4,30,2012,"08:30:00","AM","Monday","Auto","Auto",25,"EIGHTH ST","","25 EIGHTH ST Cambridge, MA"
30679,3,7,2012,"08:30:00","AM","","Auto","Miscellaneous","","Bennett St","University Rd"," Bennett St & University Rd Cambridge, MA"
30717,5,7,2012,"08:30:00","AM","Monday","Auto","Pedestrian",185,"Alewife Brook Pky","","185 Alewife Brook Pky Cambridge, MA"
30770,3,28,2012,"08:30:00","AM","Wednesday","Auto","Auto","","PLEASANT ST","GREEN ST"," PLEASANT ST & GREEN ST Cambridge, MA"
30845,6,1,2012,"08:30:00","AM","Friday","Auto","Auto","","Cambridge St","Cardinal Medeiros Ave"," Cambridge St & Cardinal Medeiros Ave Cambridge, M"
30995,7,9,2012,"08:30:00","AM","","Auto","Auto","","GARDEN ST","Concord Ave"," GARDEN ST & Concord Ave Cambridge, MA"
31073,7,30,2012,"08:30:00","AM","Monday","Bus (Other)","Fixed Object","","Massachusetts Ave","Vassar St"," Massachusetts Ave & Vassar St Cambridge, MA"
31169,8,20,2012,"08:30:00","AM","Monday","Auto","Bicycle","","Massachusetts Ave","EXETER PARK"," Massachusetts Ave & EXETER PARK Cambridge, MA"
31187,8,23,2012,"08:30:00","AM","Thursday","Auto","Auto","","SOMERVILLE AVE","White St"," SOMERVILLE AVE & White St Cambridge, MA"
31206,8,28,2012,"08:30:00","AM","Tuesday","Auto","Pedestrian","","PROSPECT ST",""," PROSPECT ST &  Cambridge, MA"
31308,9,20,2012,"08:30:00","AM","Thursday","Auto","Bicycle","","Hampshire St","Portland St"," Hampshire St & Portland St Cambridge, MA"
31586,11,20,2012,"08:30:00","AM","Tuesday","Auto","Auto","","Broadway","Inman St"," Broadway & Inman St Cambridge, MA"
31671,12,11,2012,"08:30:00","AM","Tuesday","Auto","Auto","","Broadway",""," Broadway &  Cambridge, MA"
31698,12,18,2012,"08:30:00","AM","","Auto","Parked Vehicle",10,"Museum Way","","10 Museum Way Cambridge, MA"
25109,11,20,2010,"08:31:00","AM","Saturday","Van","Bicycle","","Franklin St","Brookline Pl"," Franklin St & Brookline Pl Cambridge, MA"
25915,5,4,2011,"08:31:00","AM","Wednesday","Auto","Auto","","Western Ave","Putnam Ave"," Western Ave & Putnam Ave Cambridge, MA"
30035,12,9,2013,"08:31:00","AM","Monday","Auto","Auto","","Gore St","Third St"," Gore St & Third St Cambridge, MA"
25449,2,1,2011,"08:32:00","AM","Tuesday","School Bus","Parked Vehicle",17,"Yerxa Rd","","17 Yerxa Rd Cambridge, MA"
30756,5,16,2012,"08:32:00","AM","Wednesday","Auto","Bicycle",292,"Cambridge St","","292 Cambridge St Cambridge, MA"
31068,7,30,2012,"08:34:00","AM","Monday","Auto","Auto","","DUDLEY ST","Jackson St"," DUDLEY ST & Jackson St Cambridge, MA"
31240,9,5,2012,"08:34:00","AM","Wednesday","Auto","Auto","","Rindge Ave","SHERMAN ST"," Rindge Ave & SHERMAN ST Cambridge, MA"
24217,5,19,2010,"08:35:00","AM","Wednesday","Auto","Truck","","Massachusetts Ave","Upland Rd"," Massachusetts Ave & Upland Rd Cambridge, MA"
26073,6,10,2011,"08:35:00","AM","Friday","Auto","Truck",179,"Columbia St","","179 Columbia St Cambridge, MA"
26195,7,11,2011,"08:35:00","AM","","Auto","Bicycle","","HURON AVE","PARK AVE"," HURON AVE & PARK AVE Cambridge, MA"
26797,11,15,2011,"08:35:00","AM","Tuesday","Taxi","Truck","","JFK St","MOUNT AUBURN ST"," JFK St & MOUNT AUBURN ST Cambridge, MA"
29156,5,21,2013,"08:35:00","AM","Tuesday","Auto","Bicycle","","Third St","Rogers St"," Third St & Rogers St Cambridge, MA"
29167,5,22,2013,"08:35:00","AM","Wednesday","Auto","Parked Vehicle",175,"MOUNT AUBURN ST","HAWTHORNE ST","175 MOUNT AUBURN ST Cambridge, MA"
29452,8,1,2013,"08:35:00","AM","Thursday","Bus (Other)","Bicycle","","GARDEN ST","Bond St"," GARDEN ST & Bond St Cambridge, MA"
30224,1,3,2012,"08:35:00","AM","Tuesday","Auto","Auto","","Vassal Ln","FAYERWEATHER ST"," Vassal Ln & FAYERWEATHER ST Cambridge, MA"
31634,12,3,2012,"08:35:00","AM","Saturday","Auto","Pedestrian","","FIELD ST","Alpine Pl"," FIELD ST & Alpine Pl Cambridge, MA"
26053,6,7,2011,"08:36:00","AM","Tuesday","Auto","Bicycle","","Cambridge St","Cardinal Medeiros Ave"," Cambridge St & Cardinal Medeiros Ave Cambridge, M"
26260,7,26,2011,"08:36:00","AM","Tuesday","Auto","Auto",2571,"Massachusetts Ave","","2571 Massachusetts Ave Cambridge, MA"
26306,8,5,2011,"08:36:00","AM","Friday","Auto","Auto","","HURLEY ST","Sixth St"," HURLEY ST & Sixth St Cambridge, MA"
26994,12,31,2011,"08:36:00","AM","Saturday","Auto","Auto","","GARDEN ST","MASON ST"," GARDEN ST & MASON ST Cambridge, MA"
30613,4,13,2012,"08:36:00","AM","","Auto","Auto","","Massachusetts Ave","Upland Rd"," Massachusetts Ave & Upland Rd Cambridge, MA"
25450,2,1,2011,"08:37:00","AM","Tuesday","Auto","School Bus","","Massachusetts Ave","Churchill Ave"," Massachusetts Ave & Churchill Ave Cambridge, MA"
26511,9,19,2011,"08:37:00","AM","Monday","Auto","Pedestrian",45,"Yerxa Rd","","45 Yerxa Rd Cambridge, MA"
29334,6,27,2013,"08:37:00","AM","Tuesday","Auto","Bicycle","","Massachusetts Ave","Vassar St"," Massachusetts Ave & Vassar St Cambridge, MA"
28745,2,14,2013,"08:38:00","AM","Thursday","Auto","Auto","","Putnam Ave","Brookline St"," Putnam Ave & Brookline St Cambridge, MA"
23770,2,8,2010,"08:39:00","AM","Monday","Auto","Pedestrian",1,"Cambridge Ctr","Broadway","1 Cambridge Ctr Cambridge, MA"
24558,8,2,2010,"08:39:00","AM","Monday","Auto","Bicycle","","ELIOT ST","JFK St"," ELIOT ST & JFK St Cambridge, MA"
30984,7,4,2012,"08:39:00","AM","","Auto","Auto","","Brookline St","Allston St"," Brookline St & Allston St Cambridge, MA"
24166,5,7,2010,"08:40:00","AM","Friday","Auto","Auto","","Allston St","Brookline St"," Allston St & Brookline St Cambridge, MA"
24301,6,5,2010,"08:40:00","AM","Saturday","Auto","Auto",551,"MOUNT AUBURN ST","","551 MOUNT AUBURN ST Cambridge, MA"
24458,7,12,2010,"08:40:00","AM","","Auto","Parked Vehicle",167,"Putnam Ave","","167 Putnam Ave Cambridge, MA"
24495,7,19,2010,"08:40:00","AM","Monday","Auto","Truck","","Hampshire St","Broadway"," Hampshire St & Broadway Cambridge, MA"
24842,9,29,2010,"08:40:00","AM","Wednesday","Auto","Moped","","MOUNT AUBURN ST","Aberdeen Way"," MOUNT AUBURN ST & Aberdeen Way Cambridge, MA"
24904,10,5,2010,"08:40:00","AM","Tuesday","Auto","Parked Vehicle",28,"William St","","28 William St Cambridge, MA"
24961,10,20,2010,"08:40:00","AM","Wednesday","Auto","Parked Vehicle",55,"FIRST ST","","55 FIRST ST Cambridge, MA"
25027,10,28,2010,"08:40:00","AM","Thursday","Auto","Truck",359,"Cambridge St","","359 Cambridge St Cambridge, MA"
25063,11,12,2010,"08:40:00","AM","Friday","Auto","Auto","","FRESH POND PKY",""," FRESH POND PKY &  Cambridge, MA"
26476,9,14,2011,"08:40:00","AM","Wednesday","Auto","Auto","","Brattle St","Massachusetts Ave"," Brattle St & Massachusetts Ave Cambridge, MA"
26662,10,20,2011,"08:40:00","AM","Thursday","Auto","Bicycle","","Massachusetts Ave","Rice St"," Massachusetts Ave & Rice St Cambridge, MA"
28603,1,9,2013,"08:40:00","AM","Wednesday","Auto","Parked Vehicle",40,"Bigelow St","HARVARD ST","40 Bigelow St Cambridge, MA"
29197,5,2,2013,"08:40:00","AM","Thursday","Auto","Auto","","Massachusetts Ave","Walden St"," Massachusetts Ave & Walden St Cambridge, MA"
29288,6,17,2013,"08:40:00","AM","Monday","School Bus","Parked Vehicle","","Otis St","EIGHTH ST"," Otis St & EIGHTH ST Cambridge, MA"
29590,9,3,2013,"08:40:00","AM","Tuesday","Auto","Auto",203,"Brattle St","LEXINGTON AVE","203 Brattle St Cambridge, MA"
29835,10,25,2013,"08:40:00","AM","Saturday","Auto","Bicycle","","Broadway","LEE ST"," Broadway & LEE ST Cambridge, MA"
29922,11,12,2013,"08:40:00","AM","Tuesday","Auto","Auto","","Franklin St","Brookline St"," Franklin St & Brookline St Cambridge, MA"
30449,2,29,2012,"08:40:00","AM","Wednesday","Auto","Bus (Other)","","MOUNT AUBURN ST","Aberdeen Way"," MOUNT AUBURN ST & Aberdeen Way Cambridge, MA"
30763,5,17,2012,"08:40:00","AM","Thursday","Auto","Bicycle","","Massachusetts Ave","LINNAEAN ST"," Massachusetts Ave & LINNAEAN ST Cambridge, MA"
30838,5,31,2012,"08:40:00","AM","Thursday","Auto","Auto","","Inman St","Hampshire St"," Inman St & Hampshire St Cambridge, MA"
30890,6,10,2012,"08:40:00","AM","Sunday","Auto","Auto","","Binney St","FIRST ST"," Binney St & FIRST ST Cambridge, MA"
30986,7,5,2012,"08:40:00","AM","","Auto","Truck","","Sidney St",""," Sidney St &  Cambridge, MA"
31109,8,7,2012,"08:40:00","AM","Tuesday","Auto","Fixed Object","","Bowdoin St","LINNAEAN ST"," Bowdoin St & LINNAEAN ST Cambridge, MA"
31486,10,25,2012,"08:40:00","AM","Thursday","Auto","Auto",2500,"Massachusetts Ave","EDMUNDS ST","2500 Massachusetts Ave Cambridge, MA"
25953,5,13,2011,"08:41:00","AM","Friday","Auto","Bicycle","","Massachusetts Ave","HANCOCK ST"," Massachusetts Ave & HANCOCK ST Cambridge, MA"
31736,10,24,2012,"08:41:00","AM","Thursday","Auto","Parked Vehicle","","Western Ave","KINNAIRD ST"," Western Ave & KINNAIRD ST Cambridge, MA"
29657,9,19,2013,"08:42:00","AM","Thursday","Auto","Auto",14,"Raymond St","","14 Raymond St Cambridge, MA"
23857,3,1,2010,"08:43:00","AM","Monday","Auto","Auto","","Binney St","Third St"," Binney St & Third St Cambridge, MA"
29333,6,27,2013,"08:43:00","AM","Thursday","Auto","Auto","","Chestnut St","MAGAZINE ST"," Chestnut St & MAGAZINE ST Cambridge, MA"
30057,12,13,2013,"08:43:00","AM","Friday","Auto","Bicycle","","HURON AVE",""," HURON AVE &  Cambridge, MA"
30327,1,27,2012,"08:43:00","AM","Friday","Auto","Auto","","ELIOT ST","MOUNT AUBURN ST"," ELIOT ST & MOUNT AUBURN ST Cambridge, MA"
30605,2,18,2012,"08:43:00","AM","","Auto","Pedestrian","","MOUNT AUBURN ST","Sparks St"," MOUNT AUBURN ST & Sparks St Cambridge, MA"
30797,2,18,2012,"08:43:00","AM","Saturday","Auto","Pedestrian","","MOUNT AUBURN ST","Sparks St"," MOUNT AUBURN ST & Sparks St Cambridge, MA"
29796,10,20,2013,"08:44:00","AM","Sunday","Auto","Auto","","Albany St","PACIFIC ST"," Albany St & PACIFIC ST Cambridge, MA"
23676,1,10,2010,"08:45:00","AM","Sunday","Auto","Bicycle","","HARVARD ST","QUINCY ST"," HARVARD ST & QUINCY ST Cambridge, MA"
23727,1,26,2010,"08:45:00","AM","Tuesday","Auto","Auto","","Walden St","Wood St"," Walden St & Wood St Cambridge, MA"
23849,2,26,2010,"08:45:00","AM","Friday","Auto","Bicycle","","Binney St","Third St"," Binney St & Third St Cambridge, MA"
23959,3,25,2010,"08:45:00","AM","Thursday","Truck","Bicycle","","ELIOT ST","JFK St"," ELIOT ST & JFK St Cambridge, MA"
24431,7,8,2010,"08:45:00","AM","","Auto","Auto","","Rindge Ave","REED ST"," Rindge Ave & REED ST Cambridge, MA"
24585,8,9,2010,"08:45:00","AM","Monday","Truck","Fixed Object",16,"HURLEY ST","","16 HURLEY ST Cambridge, MA"
